PERMNO,date,TICKER,COMNAM,PRC,RET,CFACPR
93436,20110302,TSLA,TESLA MOTORS INC,24.02000,0.003342,15
93436,20110303,TSLA,TESLA MOTORS INC,24.36000,0.014155,15
93436,20110304,TSLA,TESLA MOTORS INC,24.95000,0.024220,15
93436,20110307,TSLA,TESLA MOTORS INC,24.94000,-0.000401,15
93436,20110308,TSLA,TESLA MOTORS INC,24.66000,-0.011227,15
93436,20110309,TSLA,TESLA MOTORS INC,24.72000,0.002433,15
93436,20110310,TSLA,TESLA MOTORS INC,24.01000,-0.028722,15
93436,20110311,TSLA,TESLA MOTORS INC,24.07000,0.002499,15
93436,20110314,TSLA,TESLA MOTORS INC,23.25000,-0.034067,15
93436,20110315,TSLA,TESLA MOTORS INC,22.95000,-0.012903,15
93436,20110316,TSLA,TESLA MOTORS INC,22.82000,-0.005665,15
93436,20110317,TSLA,TESLA MOTORS INC,22.81000,-0.000438,15
93436,20110318,TSLA,TESLA MOTORS INC,22.96000,0.006576,15
93436,20110321,TSLA,TESLA MOTORS INC,22.73000,-0.010017,15
93436,20110322,TSLA,TESLA MOTORS INC,22.19000,-0.023757,15
93436,20110323,TSLA,TESLA MOTORS INC,22.21000,0.000901,15
93436,20110324,TSLA,TESLA MOTORS INC,22.33000,0.005403,15
93436,20110325,TSLA,TESLA MOTORS INC,22.75000,0.018809,15
93436,20110328,TSLA,TESLA MOTORS INC,23.25000,0.021978,15
93436,20110329,TSLA,TESLA MOTORS INC,23.92000,0.028817,15
93436,20110330,TSLA,TESLA MOTORS INC,23.71000,-0.008779,15
93436,20110331,TSLA,TESLA MOTORS INC,27.75000,0.170392,15
93436,20110401,TSLA,TESLA MOTORS INC,26.66000,-0.039279,15
93436,20110404,TSLA,TESLA MOTORS INC,25.83000,-0.031133,15
93436,20110405,TSLA,TESLA MOTORS INC,26.70000,0.033682,15
93436,20110406,TSLA,TESLA MOTORS INC,26.49000,-0.007865,15
93436,20110407,TSLA,TESLA MOTORS INC,27.24000,0.028313,15
93436,20110408,TSLA,TESLA MOTORS INC,26.49000,-0.027533,15
93436,20110411,TSLA,TESLA MOTORS INC,25.27000,-0.046055,15
93436,20110412,TSLA,TESLA MOTORS INC,24.65000,-0.024535,15
93436,20110413,TSLA,TESLA MOTORS INC,24.93000,0.011359,15
93436,20110414,TSLA,TESLA MOTORS INC,25.14000,0.008424,15
93436,20110415,TSLA,TESLA MOTORS INC,25.58000,0.017502,15
93436,20110418,TSLA,TESLA MOTORS INC,25.03000,-0.021501,15
93436,20110419,TSLA,TESLA MOTORS INC,25.16000,0.005194,15
93436,20110420,TSLA,TESLA MOTORS INC,25.75000,0.023450,15
93436,20110421,TSLA,TESLA MOTORS INC,26.74000,0.038447,15
93436,20110425,TSLA,TESLA MOTORS INC,26.39000,-0.013089,15
93436,20110426,TSLA,TESLA MOTORS INC,26.93000,0.020462,15
93436,20110427,TSLA,TESLA MOTORS INC,27.08000,0.005570,15
93436,20110428,TSLA,TESLA MOTORS INC,27.66000,0.021418,15
93436,20110429,TSLA,TESLA MOTORS INC,27.60000,-0.002169,15
93436,20110502,TSLA,TESLA MOTORS INC,27.45000,-0.005435,15
93436,20110503,TSLA,TESLA MOTORS INC,26.87000,-0.021129,15
93436,20110504,TSLA,TESLA MOTORS INC,26.69000,-0.006699,15
93436,20110505,TSLA,TESLA MOTORS INC,26.44000,-0.009367,15
93436,20110506,TSLA,TESLA MOTORS INC,27.12000,0.025719,15
93436,20110509,TSLA,TESLA MOTORS INC,27.91000,0.029130,15
93436,20110510,TSLA,TESLA MOTORS INC,28.33000,0.015048,15
93436,20110511,TSLA,TESLA MOTORS INC,27.07000,-0.044476,15
93436,20110512,TSLA,TESLA MOTORS INC,27.67000,0.022165,15
93436,20110513,TSLA,TESLA MOTORS INC,27.55000,-0.004337,15
93436,20110516,TSLA,TESLA MOTORS INC,26.60000,-0.034483,15
93436,20110517,TSLA,TESLA MOTORS INC,25.96000,-0.024060,15
93436,20110518,TSLA,TESLA MOTORS INC,26.35000,0.015023,15
93436,20110519,TSLA,TESLA MOTORS INC,28.20000,0.070209,15
93436,20110520,TSLA,TESLA MOTORS INC,27.97000,-0.008156,15
93436,20110523,TSLA,TESLA MOTORS INC,26.82000,-0.041115,15
93436,20110524,TSLA,TESLA MOTORS INC,26.72000,-0.003729,15
93436,20110525,TSLA,TESLA MOTORS INC,28.98000,0.084581,15
93436,20110526,TSLA,TESLA MOTORS INC,29.48000,0.017253,15
93436,20110527,TSLA,TESLA MOTORS INC,29.55000,0.002374,15
93436,20110531,TSLA,TESLA MOTORS INC,30.14000,0.019966,15
93436,20110601,TSLA,TESLA MOTORS INC,28.51700,-0.053849,15
93436,20110602,TSLA,TESLA MOTORS INC,28.76000,0.008521,15
93436,20110603,TSLA,TESLA MOTORS INC,30.13000,0.047636,15
93436,20110606,TSLA,TESLA MOTORS INC,28.70000,-0.047461,15
93436,20110607,TSLA,TESLA MOTORS INC,28.37000,-0.011498,15
93436,20110608,TSLA,TESLA MOTORS INC,27.12000,-0.044061,15
93436,20110609,TSLA,TESLA MOTORS INC,27.62000,0.018437,15
93436,20110610,TSLA,TESLA MOTORS INC,27.86000,0.008689,15
93436,20110613,TSLA,TESLA MOTORS INC,28.43000,0.020459,15
93436,20110614,TSLA,TESLA MOTORS INC,28.60000,0.005980,15
93436,20110615,TSLA,TESLA MOTORS INC,27.32000,-0.044755,15
93436,20110616,TSLA,TESLA MOTORS INC,26.50000,-0.030015,15
93436,20110617,TSLA,TESLA MOTORS INC,26.50000,0.000000,15
93436,20110620,TSLA,TESLA MOTORS INC,26.01000,-0.018491,15
93436,20110621,TSLA,TESLA MOTORS INC,27.53000,0.058439,15
93436,20110622,TSLA,TESLA MOTORS INC,27.21000,-0.011624,15
93436,20110623,TSLA,TESLA MOTORS INC,27.71000,0.018376,15
93436,20110624,TSLA,TESLA MOTORS INC,27.56500,-0.005233,15
93436,20110627,TSLA,TESLA MOTORS INC,27.46000,-0.003809,15
93436,20110628,TSLA,TESLA MOTORS INC,28.11000,0.023671,15
93436,20110629,TSLA,TESLA MOTORS INC,28.29000,0.006403,15
93436,20110630,TSLA,TESLA MOTORS INC,29.13000,0.029692,15
93436,20110701,TSLA,TESLA MOTORS INC,29.02000,-0.003776,15
93436,20110705,TSLA,TESLA MOTORS INC,29.14000,0.004135,15
93436,20110706,TSLA,TESLA MOTORS INC,28.96000,-0.006177,15
93436,20110707,TSLA,TESLA MOTORS INC,29.73000,0.026588,15
93436,20110708,TSLA,TESLA MOTORS INC,28.81000,-0.030945,15
93436,20110711,TSLA,TESLA MOTORS INC,28.35000,-0.015967,15
93436,20110712,TSLA,TESLA MOTORS INC,28.17000,-0.006349,15
93436,20110713,TSLA,TESLA MOTORS INC,28.64000,0.016684,15
93436,20110714,TSLA,TESLA MOTORS INC,27.61000,-0.035964,15
93436,20110715,TSLA,TESLA MOTORS INC,27.58000,-0.001087,15
93436,20110718,TSLA,TESLA MOTORS INC,27.23000,-0.012690,15
93436,20110719,TSLA,TESLA MOTORS INC,27.89000,0.024238,15
93436,20110720,TSLA,TESLA MOTORS INC,28.69000,0.028684,15
93436,20110721,TSLA,TESLA MOTORS INC,28.70000,0.000349,15
93436,20110722,TSLA,TESLA MOTORS INC,29.29000,0.020557,15
93436,20110725,TSLA,TESLA MOTORS INC,28.49000,-0.027313,15
93436,20110726,TSLA,TESLA MOTORS INC,28.00000,-0.017199,15
93436,20110727,TSLA,TESLA MOTORS INC,27.64000,-0.012857,15
93436,20110728,TSLA,TESLA MOTORS INC,28.17000,0.019175,15
93436,20110729,TSLA,TESLA MOTORS INC,28.17000,0.000000,15
93436,20110801,TSLA,TESLA MOTORS INC,28.77000,0.021299,15
93436,20110802,TSLA,TESLA MOTORS INC,27.34000,-0.049705,15
93436,20110803,TSLA,TESLA MOTORS INC,27.20000,-0.005121,15
93436,20110804,TSLA,TESLA MOTORS INC,24.75000,-0.090074,15
93436,20110805,TSLA,TESLA MOTORS INC,24.24000,-0.020606,15
93436,20110808,TSLA,TESLA MOTORS INC,23.64000,-0.024752,15
93436,20110809,TSLA,TESLA MOTORS INC,25.06000,0.060068,15
93436,20110810,TSLA,TESLA MOTORS INC,23.82000,-0.049481,15
93436,20110811,TSLA,TESLA MOTORS INC,25.30000,0.062133,15
93436,20110812,TSLA,TESLA MOTORS INC,26.31000,0.039921,15
93436,20110815,TSLA,TESLA MOTORS INC,26.23000,-0.003041,15
93436,20110816,TSLA,TESLA MOTORS INC,26.10000,-0.004956,15
93436,20110817,TSLA,TESLA MOTORS INC,25.83000,-0.010345,15
93436,20110818,TSLA,TESLA MOTORS INC,24.26000,-0.060782,15
93436,20110819,TSLA,TESLA MOTORS INC,22.30000,-0.080791,15
93436,20110822,TSLA,TESLA MOTORS INC,21.95000,-0.015695,15
93436,20110823,TSLA,TESLA MOTORS INC,22.96000,0.046014,15
93436,20110824,TSLA,TESLA MOTORS INC,23.87000,0.039634,15
93436,20110825,TSLA,TESLA MOTORS INC,23.11000,-0.031839,15
93436,20110826,TSLA,TESLA MOTORS INC,23.73000,0.026828,15
93436,20110829,TSLA,TESLA MOTORS INC,24.71000,0.041298,15
93436,20110830,TSLA,TESLA MOTORS INC,24.63000,-0.003238,15
93436,20110831,TSLA,TESLA MOTORS INC,24.74000,0.004466,15
93436,20110901,TSLA,TESLA MOTORS INC,24.00000,-0.029911,15
93436,20110902,TSLA,TESLA MOTORS INC,23.07000,-0.038750,15
93436,20110906,TSLA,TESLA MOTORS INC,22.94000,-0.005635,15
93436,20110907,TSLA,TESLA MOTORS INC,23.84000,0.039233,15
93436,20110908,TSLA,TESLA MOTORS INC,23.61000,-0.009648,15
93436,20110909,TSLA,TESLA MOTORS INC,22.97000,-0.027107,15
93436,20110912,TSLA,TESLA MOTORS INC,22.88000,-0.003918,15
93436,20110913,TSLA,TESLA MOTORS INC,24.08000,0.052448,15
93436,20110914,TSLA,TESLA MOTORS INC,24.34000,0.010797,15
93436,20110915,TSLA,TESLA MOTORS INC,24.82000,0.019721,15
93436,20110916,TSLA,TESLA MOTORS INC,25.80000,0.039484,15
93436,20110919,TSLA,TESLA MOTORS INC,25.77000,-0.001163,15
93436,20110920,TSLA,TESLA MOTORS INC,26.01000,0.009313,15
93436,20110921,TSLA,TESLA MOTORS INC,25.85000,-0.006151,15
93436,20110922,TSLA,TESLA MOTORS INC,25.63000,-0.008511,15
93436,20110923,TSLA,TESLA MOTORS INC,26.38000,0.029263,15
93436,20110926,TSLA,TESLA MOTORS INC,25.52000,-0.032600,15
93436,20110927,TSLA,TESLA MOTORS INC,26.19000,0.026254,15
93436,20110928,TSLA,TESLA MOTORS INC,24.59000,-0.061092,15
93436,20110929,TSLA,TESLA MOTORS INC,24.12000,-0.019113,15
93436,20110930,TSLA,TESLA MOTORS INC,24.39000,0.011194,15
93436,20111003,TSLA,TESLA MOTORS INC,23.73000,-0.027060,15
93436,20111004,TSLA,TESLA MOTORS INC,23.66000,-0.002950,15
93436,20111005,TSLA,TESLA MOTORS INC,25.37000,0.072274,15
93436,20111006,TSLA,TESLA MOTORS INC,26.96000,0.062672,15
93436,20111007,TSLA,TESLA MOTORS INC,26.99000,0.001113,15
93436,20111010,TSLA,TESLA MOTORS INC,27.88000,0.032975,15
93436,20111011,TSLA,TESLA MOTORS INC,27.61000,-0.009684,15
93436,20111012,TSLA,TESLA MOTORS INC,27.80000,0.006882,15
93436,20111013,TSLA,TESLA MOTORS INC,27.94000,0.005036,15
93436,20111014,TSLA,TESLA MOTORS INC,28.05000,0.003937,15
93436,20111017,TSLA,TESLA MOTORS INC,27.42000,-0.022460,15
93436,20111018,TSLA,TESLA MOTORS INC,28.34000,0.033552,15
93436,20111019,TSLA,TESLA MOTORS INC,27.57000,-0.027170,15
93436,20111020,TSLA,TESLA MOTORS INC,27.34000,-0.008342,15
93436,20111021,TSLA,TESLA MOTORS INC,28.03000,0.025238,15
93436,20111024,TSLA,TESLA MOTORS INC,28.55000,0.018552,15
93436,20111025,TSLA,TESLA MOTORS INC,28.25000,-0.010508,15
93436,20111026,TSLA,TESLA MOTORS INC,27.98000,-0.009558,15
93436,20111027,TSLA,TESLA MOTORS INC,28.76000,0.027877,15
93436,20111028,TSLA,TESLA MOTORS INC,29.87000,0.038595,15
93436,20111031,TSLA,TESLA MOTORS INC,29.37000,-0.016739,15
93436,20111101,TSLA,TESLA MOTORS INC,28.88000,-0.016684,15
93436,20111102,TSLA,TESLA MOTORS INC,28.71000,-0.005886,15
93436,20111103,TSLA,TESLA MOTORS INC,32.46000,0.130617,15
93436,20111104,TSLA,TESLA MOTORS INC,32.31000,-0.004621,15
93436,20111107,TSLA,TESLA MOTORS INC,31.27000,-0.032188,15
93436,20111108,TSLA,TESLA MOTORS INC,31.84000,0.018228,15
93436,20111109,TSLA,TESLA MOTORS INC,30.88000,-0.030151,15
93436,20111110,TSLA,TESLA MOTORS INC,31.33000,0.014573,15
93436,20111111,TSLA,TESLA MOTORS INC,33.64000,0.073731,15
93436,20111114,TSLA,TESLA MOTORS INC,33.22000,-0.012485,15
93436,20111115,TSLA,TESLA MOTORS INC,33.93000,0.021373,15
93436,20111116,TSLA,TESLA MOTORS INC,34.94000,0.029767,15
93436,20111117,TSLA,TESLA MOTORS INC,33.68000,-0.036062,15
93436,20111118,TSLA,TESLA MOTORS INC,32.60000,-0.032067,15
93436,20111121,TSLA,TESLA MOTORS INC,31.76000,-0.025767,15
93436,20111122,TSLA,TESLA MOTORS INC,32.07000,0.009761,15
93436,20111123,TSLA,TESLA MOTORS INC,31.45000,-0.019333,15
93436,20111125,TSLA,TESLA MOTORS INC,31.66000,0.006677,15
93436,20111128,TSLA,TESLA MOTORS INC,32.56000,0.028427,15
93436,20111129,TSLA,TESLA MOTORS INC,31.75000,-0.024877,15
93436,20111130,TSLA,TESLA MOTORS INC,32.74000,0.031181,15
93436,20111201,TSLA,TESLA MOTORS INC,32.60000,-0.004276,15
93436,20111202,TSLA,TESLA MOTORS INC,33.30000,0.021472,15
93436,20111205,TSLA,TESLA MOTORS INC,34.42000,0.033634,15
93436,20111206,TSLA,TESLA MOTORS INC,34.87000,0.013074,15
93436,20111207,TSLA,TESLA MOTORS INC,34.19000,-0.019501,15
93436,20111208,TSLA,TESLA MOTORS INC,30.89000,-0.096519,15
93436,20111209,TSLA,TESLA MOTORS INC,31.04000,0.004856,15
93436,20111212,TSLA,TESLA MOTORS INC,30.41000,-0.020296,15
93436,20111213,TSLA,TESLA MOTORS INC,29.45000,-0.031569,15
93436,20111214,TSLA,TESLA MOTORS INC,28.53000,-0.031239,15
93436,20111215,TSLA,TESLA MOTORS INC,28.62000,0.003155,15
93436,20111216,TSLA,TESLA MOTORS INC,28.00000,-0.021663,15
93436,20111219,TSLA,TESLA MOTORS INC,27.75000,-0.008929,15
93436,20111220,TSLA,TESLA MOTORS INC,27.90000,0.005405,15
93436,20111221,TSLA,TESLA MOTORS INC,27.57000,-0.011828,15
93436,20111222,TSLA,TESLA MOTORS INC,27.77000,0.007254,15
93436,20111223,TSLA,TESLA MOTORS INC,27.90000,0.004681,15
93436,20111227,TSLA,TESLA MOTORS INC,28.57000,0.024014,15
93436,20111228,TSLA,TESLA MOTORS INC,28.51000,-0.002100,15
93436,20111229,TSLA,TESLA MOTORS INC,28.73000,0.007717,15
93436,20111230,TSLA,TESLA MOTORS INC,28.56000,-0.005917,15
93436,20120103,TSLA,TESLA MOTORS INC,28.08000,-0.016807,15
93436,20120104,TSLA,TESLA MOTORS INC,27.71000,-0.013177,15
93436,20120105,TSLA,TESLA MOTORS INC,27.12000,-0.021292,15
93436,20120106,TSLA,TESLA MOTORS INC,26.91000,-0.007743,15
93436,20120109,TSLA,TESLA MOTORS INC,27.25000,0.012635,15
93436,20120110,TSLA,TESLA MOTORS INC,27.62000,0.013578,15
93436,20120111,TSLA,TESLA MOTORS INC,28.23000,0.022085,15
93436,20120112,TSLA,TESLA MOTORS INC,28.25000,0.000708,15
93436,20120113,TSLA,TESLA MOTORS INC,22.79000,-0.193274,15
93436,20120117,TSLA,TESLA MOTORS INC,26.60000,0.167179,15
93436,20120118,TSLA,TESLA MOTORS INC,26.81000,0.007895,15
93436,20120119,TSLA,TESLA MOTORS INC,26.76000,-0.001865,15
93436,20120120,TSLA,TESLA MOTORS INC,26.60000,-0.005979,15
93436,20120123,TSLA,TESLA MOTORS INC,26.77000,0.006391,15
93436,20120124,TSLA,TESLA MOTORS INC,27.42000,0.024281,15
93436,20120125,TSLA,TESLA MOTORS INC,27.97000,0.020058,15
93436,20120126,TSLA,TESLA MOTORS INC,28.94000,0.034680,15
93436,20120127,TSLA,TESLA MOTORS INC,29.33000,0.013476,15
93436,20120130,TSLA,TESLA MOTORS INC,29.57000,0.008183,15
93436,20120131,TSLA,TESLA MOTORS INC,29.07000,-0.016909,15
93436,20120201,TSLA,TESLA MOTORS INC,29.58000,0.017544,15
93436,20120202,TSLA,TESLA MOTORS INC,30.25000,0.022650,15
93436,20120203,TSLA,TESLA MOTORS INC,31.15000,0.029752,15
93436,20120206,TSLA,TESLA MOTORS INC,31.80000,0.020867,15
93436,20120207,TSLA,TESLA MOTORS INC,31.60000,-0.006289,15
93436,20120208,TSLA,TESLA MOTORS INC,31.93000,0.010443,15
93436,20120209,TSLA,TESLA MOTORS INC,32.58000,0.020357,15
93436,20120210,TSLA,TESLA MOTORS INC,31.10000,-0.045427,15
93436,20120213,TSLA,TESLA MOTORS INC,31.49000,0.012540,15
93436,20120214,TSLA,TESLA MOTORS INC,33.17000,0.053350,15
93436,20120215,TSLA,TESLA MOTORS INC,33.60000,0.012964,15
93436,20120216,TSLA,TESLA MOTORS INC,34.18000,0.017262,15
93436,20120217,TSLA,TESLA MOTORS INC,34.97000,0.023113,15
93436,20120221,TSLA,TESLA MOTORS INC,34.50000,-0.013440,15
93436,20120222,TSLA,TESLA MOTORS INC,34.22000,-0.008116,15
93436,20120223,TSLA,TESLA MOTORS INC,34.53000,0.009059,15
93436,20120224,TSLA,TESLA MOTORS INC,33.75000,-0.022589,15
93436,20120227,TSLA,TESLA MOTORS INC,33.62000,-0.003852,15
93436,20120228,TSLA,TESLA MOTORS INC,33.81000,0.005651,15
93436,20120229,TSLA,TESLA MOTORS INC,33.41000,-0.011831,15
93436,20120301,TSLA,TESLA MOTORS INC,34.41000,0.029931,15
93436,20120302,TSLA,TESLA MOTORS INC,34.04000,-0.010753,15
93436,20120305,TSLA,TESLA MOTORS INC,33.77000,-0.007932,15
93436,20120306,TSLA,TESLA MOTORS INC,33.11000,-0.019544,15
93436,20120307,TSLA,TESLA MOTORS INC,33.12000,0.000302,15
93436,20120308,TSLA,TESLA MOTORS INC,33.07000,-0.001510,15
93436,20120309,TSLA,TESLA MOTORS INC,34.74000,0.050499,15
93436,20120312,TSLA,TESLA MOTORS INC,36.01000,0.036557,15
93436,20120313,TSLA,TESLA MOTORS INC,36.09000,0.002222,15
93436,20120314,TSLA,TESLA MOTORS INC,35.29000,-0.022167,15
93436,20120315,TSLA,TESLA MOTORS INC,35.00000,-0.008218,15
93436,20120316,TSLA,TESLA MOTORS INC,35.32000,0.009143,15
93436,20120319,TSLA,TESLA MOTORS INC,34.98000,-0.009626,15
93436,20120320,TSLA,TESLA MOTORS INC,34.96000,-0.000572,15
93436,20120321,TSLA,TESLA MOTORS INC,35.15000,0.005435,15
93436,20120322,TSLA,TESLA MOTORS INC,34.40000,-0.021337,15
93436,20120323,TSLA,TESLA MOTORS INC,34.08000,-0.009302,15
93436,20120326,TSLA,TESLA MOTORS INC,37.40000,0.097418,15
93436,20120327,TSLA,TESLA MOTORS INC,37.94000,0.014438,15
93436,20120328,TSLA,TESLA MOTORS INC,37.85000,-0.002372,15
93436,20120329,TSLA,TESLA MOTORS INC,37.33000,-0.013738,15
93436,20120330,TSLA,TESLA MOTORS INC,37.24000,-0.002411,15
93436,20120402,TSLA,TESLA MOTORS INC,36.58000,-0.017723,15
93436,20120403,TSLA,TESLA MOTORS INC,38.01000,0.039092,15
93436,20120404,TSLA,TESLA MOTORS INC,35.00000,-0.079190,15
93436,20120405,TSLA,TESLA MOTORS INC,34.48000,-0.014857,15
93436,20120409,TSLA,TESLA MOTORS INC,33.15000,-0.038573,15
93436,20120410,TSLA,TESLA MOTORS INC,32.46000,-0.020815,15
93436,20120411,TSLA,TESLA MOTORS INC,33.09000,0.019409,15
93436,20120412,TSLA,TESLA MOTORS INC,33.44000,0.010577,15
93436,20120413,TSLA,TESLA MOTORS INC,33.59000,0.004486,15
93436,20120416,TSLA,TESLA MOTORS INC,32.25000,-0.039893,15
93436,20120417,TSLA,TESLA MOTORS INC,32.24000,-0.000310,15
93436,20120418,TSLA,TESLA MOTORS INC,32.66000,0.013027,15
93436,20120419,TSLA,TESLA MOTORS INC,33.16000,0.015309,15
93436,20120420,TSLA,TESLA MOTORS INC,33.16000,0.000000,15
93436,20120423,TSLA,TESLA MOTORS INC,31.94000,-0.036791,15
93436,20120424,TSLA,TESLA MOTORS INC,31.82000,-0.003757,15
93436,20120425,TSLA,TESLA MOTORS INC,32.91000,0.034255,15
93436,20120426,TSLA,TESLA MOTORS INC,33.49000,0.017624,15
93436,20120427,TSLA,TESLA MOTORS INC,33.34000,-0.004479,15
93436,20120430,TSLA,TESLA MOTORS INC,33.13000,-0.006299,15
93436,20120501,TSLA,TESLA MOTORS INC,33.78000,0.019620,15
93436,20120502,TSLA,TESLA MOTORS INC,33.94000,0.004737,15
93436,20120503,TSLA,TESLA MOTORS INC,32.46000,-0.043606,15
93436,20120504,TSLA,TESLA MOTORS INC,31.83000,-0.019408,15
93436,20120507,TSLA,TESLA MOTORS INC,32.47000,0.020107,15
93436,20120508,TSLA,TESLA MOTORS INC,30.19000,-0.070219,15
93436,20120509,TSLA,TESLA MOTORS INC,30.06000,-0.004306,15
93436,20120510,TSLA,TESLA MOTORS INC,32.96000,0.096474,15
93436,20120511,TSLA,TESLA MOTORS INC,32.25000,-0.021541,15
93436,20120514,TSLA,TESLA MOTORS INC,30.06000,-0.067907,15
93436,20120515,TSLA,TESLA MOTORS INC,29.43000,-0.020958,15
93436,20120516,TSLA,TESLA MOTORS INC,29.18000,-0.008495,15
93436,20120517,TSLA,TESLA MOTORS INC,28.57000,-0.020905,15
93436,20120518,TSLA,TESLA MOTORS INC,27.56000,-0.035352,15
93436,20120521,TSLA,TESLA MOTORS INC,28.77000,0.043904,15
93436,20120522,TSLA,TESLA MOTORS INC,30.79000,0.070212,15
93436,20120523,TSLA,TESLA MOTORS INC,31.02000,0.007470,15
93436,20120524,TSLA,TESLA MOTORS INC,30.32000,-0.022566,15
93436,20120525,TSLA,TESLA MOTORS INC,29.81000,-0.016821,15
93436,20120529,TSLA,TESLA MOTORS INC,31.69000,0.063066,15
93436,20120530,TSLA,TESLA MOTORS INC,30.41000,-0.040391,15
93436,20120531,TSLA,TESLA MOTORS INC,29.50000,-0.029924,15
93436,20120601,TSLA,TESLA MOTORS INC,28.15000,-0.045763,15
93436,20120604,TSLA,TESLA MOTORS INC,27.88000,-0.009591,15
93436,20120605,TSLA,TESLA MOTORS INC,27.91000,0.001076,15
93436,20120606,TSLA,TESLA MOTORS INC,29.22000,0.046937,15
93436,20120607,TSLA,TESLA MOTORS INC,28.93000,-0.009925,15
93436,20120608,TSLA,TESLA MOTORS INC,30.08000,0.039751,15
93436,20120611,TSLA,TESLA MOTORS INC,29.12000,-0.031915,15
93436,20120612,TSLA,TESLA MOTORS INC,29.66000,0.018544,15
93436,20120613,TSLA,TESLA MOTORS INC,29.77000,0.003709,15
93436,20120614,TSLA,TESLA MOTORS INC,29.39000,-0.012765,15
93436,20120615,TSLA,TESLA MOTORS INC,29.91000,0.017693,15
93436,20120618,TSLA,TESLA MOTORS INC,31.84000,0.064527,15
93436,20120619,TSLA,TESLA MOTORS INC,32.09000,0.007852,15
93436,20120620,TSLA,TESLA MOTORS INC,33.78000,0.052664,15
93436,20120621,TSLA,TESLA MOTORS INC,32.19000,-0.047069,15
93436,20120622,TSLA,TESLA MOTORS INC,33.78500,0.049550,15
93436,20120625,TSLA,TESLA MOTORS INC,33.11000,-0.019979,15
93436,20120626,TSLA,TESLA MOTORS INC,31.61000,-0.045304,15
93436,20120627,TSLA,TESLA MOTORS INC,31.96000,0.011072,15
93436,20120628,TSLA,TESLA MOTORS INC,31.41000,-0.017209,15
93436,20120629,TSLA,TESLA MOTORS INC,31.29000,-0.003820,15
93436,20120702,TSLA,TESLA MOTORS INC,30.40000,-0.028444,15
93436,20120703,TSLA,TESLA MOTORS INC,30.66000,0.008553,15
93436,20120705,TSLA,TESLA MOTORS INC,31.23000,0.018591,15
93436,20120706,TSLA,TESLA MOTORS INC,30.99000,-0.007685,15
93436,20120709,TSLA,TESLA MOTORS INC,31.49000,0.016134,15
93436,20120710,TSLA,TESLA MOTORS INC,31.27000,-0.006986,15
93436,20120711,TSLA,TESLA MOTORS INC,31.51000,0.007675,15
93436,20120712,TSLA,TESLA MOTORS INC,32.70000,0.037766,15
93436,20120713,TSLA,TESLA MOTORS INC,34.25000,0.047401,15
93436,20120716,TSLA,TESLA MOTORS INC,35.96000,0.049927,15
93436,20120717,TSLA,TESLA MOTORS INC,33.35000,-0.072581,15
93436,20120718,TSLA,TESLA MOTORS INC,32.15000,-0.035982,15
93436,20120719,TSLA,TESLA MOTORS INC,32.27000,0.003732,15
93436,20120720,TSLA,TESLA MOTORS INC,31.79000,-0.014874,15
93436,20120723,TSLA,TESLA MOTORS INC,30.66000,-0.035546,15
93436,20120724,TSLA,TESLA MOTORS INC,29.84000,-0.026745,15
93436,20120725,TSLA,TESLA MOTORS INC,28.95000,-0.029826,15
93436,20120726,TSLA,TESLA MOTORS INC,28.13000,-0.028325,15
93436,20120727,TSLA,TESLA MOTORS INC,29.51000,0.049058,15
93436,20120730,TSLA,TESLA MOTORS INC,27.35000,-0.073196,15
93436,20120731,TSLA,TESLA MOTORS INC,27.42000,0.002559,15
93436,20120801,TSLA,TESLA MOTORS INC,26.25000,-0.042670,15
93436,20120802,TSLA,TESLA MOTORS INC,26.10000,-0.005714,15
93436,20120803,TSLA,TESLA MOTORS INC,27.27000,0.044828,15
93436,20120806,TSLA,TESLA MOTORS INC,28.27000,0.036670,15
93436,20120807,TSLA,TESLA MOTORS INC,30.25000,0.070039,15
93436,20120808,TSLA,TESLA MOTORS INC,29.09000,-0.038347,15
93436,20120809,TSLA,TESLA MOTORS INC,29.41000,0.011000,15
93436,20120810,TSLA,TESLA MOTORS INC,29.94000,0.018021,15
93436,20120813,TSLA,TESLA MOTORS INC,31.17000,0.041082,15
93436,20120814,TSLA,TESLA MOTORS INC,29.42000,-0.056144,15
93436,20120815,TSLA,TESLA MOTORS INC,29.40000,-0.000680,15
93436,20120816,TSLA,TESLA MOTORS INC,30.30000,0.030612,15
93436,20120817,TSLA,TESLA MOTORS INC,30.01000,-0.009571,15
93436,20120820,TSLA,TESLA MOTORS INC,29.51000,-0.016661,15
93436,20120821,TSLA,TESLA MOTORS INC,29.11000,-0.013555,15
93436,20120822,TSLA,TESLA MOTORS INC,29.95000,0.028856,15
93436,20120823,TSLA,TESLA MOTORS INC,30.73000,0.026043,15
93436,20120824,TSLA,TESLA MOTORS INC,29.50000,-0.040026,15
93436,20120827,TSLA,TESLA MOTORS INC,28.32000,-0.040000,15
93436,20120828,TSLA,TESLA MOTORS INC,28.69000,0.013065,15
93436,20120829,TSLA,TESLA MOTORS INC,28.41000,-0.009760,15
93436,20120830,TSLA,TESLA MOTORS INC,28.41000,0.000000,15
93436,20120831,TSLA,TESLA MOTORS INC,28.52000,0.003872,15
93436,20120904,TSLA,TESLA MOTORS INC,28.14000,-0.013324,15
